ts,cold_start,server_ms
2025-10-16T13:45:16.932622,False,10.15
2025-10-16T13:45:18.053891,False,9.39
2025-10-16T13:45:18.263132,False,9.44
2025-10-16T13:45:19.048438,False,8.6
2025-10-16T13:45:19.246318,False,9.57
2025-10-16T13:45:19.943275,False,8.98
2025-10-16T13:45:20.201935,False,8.57
2025-10-16T13:45:20.609429,False,9.51
2025-10-16T13:45:20.850509,False,9.68
2025-10-16T13:45:20.951471,False,9.39
2025-10-16T13:45:21.063294,False,9.04
2025-10-16T13:45:21.164066,False,8.67
2025-10-16T13:45:21.273039,False,9.04
2025-10-16T13:45:22.157785,False,9.06
2025-10-16T13:45:22.249393,False,8.85
2025-10-16T13:45:22.808511,False,10.2
2025-10-16T13:45:22.979550,False,9.33
2025-10-16T13:45:23.084016,False,9.3
2025-10-16T13:45:23.184821,False,9.85
2025-10-16T13:45:23.280958,False,9.01
2025-10-16T13:45:24.072608,False,9.66
2025-10-16T13:45:24.189149,False,9.17
2025-10-16T13:45:24.556643,False,9.43
2025-10-16T13:45:24.713687,False,8.96
2025-10-16T13:45:24.874888,False,8.31
2025-10-16T13:45:25.027679,False,9.29
2025-10-16T13:45:25.140278,False,9.59
2025-10-16T13:45:25.253178,False,8.71
2025-10-16T13:45:26.250988,False,9.28
2025-10-16T13:45:26.956490,False,10.2
2025-10-16T13:45:27.050639,False,8.59
2025-10-16T13:45:27.151922,False,9.5
2025-10-16T13:45:27.260907,False,9.22
2025-10-16T13:45:27.959084,False,9.42
2025-10-16T13:45:28.095325,False,9.44
2025-10-16T13:45:28.200326,False,8.73
2025-10-16T13:45:29.062843,False,9.05
2025-10-16T13:45:29.179772,False,9.22
2025-10-16T13:45:29.281226,False,8.88
2025-10-16T13:45:29.875143,False,9.08
2025-10-16T13:45:29.988203,False,9.19
2025-10-16T13:45:30.179476,False,9.79
2025-10-16T13:45:30.298805,False,9.69
2025-10-16T13:45:31.844400,False,9.38
2025-10-16T13:45:33.139141,False,10.07
2025-10-16T13:45:33.254122,False,9.2
2025-10-16T13:45:33.916464,False,9.48
2025-10-16T13:45:34.309089,False,13.19
2025-10-16T13:45:37.223574,False,9.74
2025-10-16T13:45:37.875426,False,9.24
2025-10-16T13:45:38.000973,False,9.43
2025-10-16T13:45:38.107951,False,9.51
2025-10-16T13:45:38.210122,False,9.32
2025-10-16T13:45:38.314599,False,11.72
2025-10-16T13:45:39.172355,False,9.28
2025-10-16T13:45:39.287510,False,9.79
2025-10-16T13:45:39.513448,False,8.93
2025-10-16T13:45:39.619282,False,9.77
2025-10-16T13:45:39.829107,False,9.44
2025-10-16T13:45:41.003221,False,10.05
2025-10-16T13:45:41.125630,False,9.24
2025-10-16T13:45:41.224690,False,10.44
2025-10-16T13:45:41.345297,False,9.69
2025-10-16T13:45:41.799061,False,8.59
2025-10-16T13:45:41.983604,False,8.62
2025-10-16T13:45:42.211450,False,8.77
2025-10-16T13:45:42.320694,False,9.72
2025-10-16T13:45:43.014905,False,9.94
2025-10-16T13:45:43.132705,False,8.82
2025-10-16T13:45:43.230237,False,9.36
2025-10-16T13:45:43.679899,False,9.96
2025-10-16T13:45:43.810970,False,9.86
2025-10-16T13:45:44.074665,False,8.98
2025-10-16T13:45:44.192514,False,9.42
2025-10-16T13:45:44.296934,False,10.14
2025-10-16T13:45:44.785660,False,8.5
2025-10-16T13:45:44.939025,False,8.94
2025-10-16T13:45:45.036843,False,9.61
2025-10-16T13:45:45.140815,False,9.36
2025-10-16T13:45:45.270692,False,11.22
2025-10-16T13:45:46.000667,False,8.48
2025-10-16T13:45:46.104445,False,9.64
2025-10-16T13:45:46.202398,False,9.59
2025-10-16T13:45:46.316581,False,9.3
2025-10-16T13:45:47.208781,False,10.65
2025-10-16T13:45:47.319905,False,8.72
2025-10-16T13:45:49.034413,False,9.29
2025-10-16T13:45:49.156540,False,10.53
2025-10-16T13:45:49.254169,False,9.18
2025-10-16T13:45:49.348457,False,9.24
2025-10-16T13:45:50.021046,False,9.33
2025-10-16T13:45:50.139174,False,9.61
2025-10-16T13:45:50.239912,False,10.07
2025-10-16T13:45:50.342243,False,9.13
2025-10-16T13:45:51.024698,False,8.62
2025-10-16T13:45:51.174555,False,8.78
2025-10-16T13:45:51.289363,False,8.81
2025-10-16T13:45:51.854498,False,10.02
2025-10-16T13:45:51.954028,False,9.22
2025-10-16T13:45:52.070351,False,8.83
2025-10-16T13:45:52.182581,False,9.38
2025-10-16T13:45:52.304957,False,9.47
2025-10-16T13:45:52.736987,False,9.12
2025-10-16T13:45:52.848219,False,10.02
2025-10-16T13:45:52.947666,False,10.34
2025-10-16T13:45:53.047931,False,8.95
2025-10-16T13:45:53.157424,False,9.03
2025-10-16T13:45:53.272579,False,8.89
2025-10-16T13:45:53.692944,False,9.04
2025-10-16T13:45:53.819470,False,9.56
2025-10-16T13:45:53.930292,False,9.16
2025-10-16T13:45:54.052409,False,8.65
2025-10-16T13:45:54.174482,False,9.31
2025-10-16T13:45:54.284513,False,8.72
2025-10-16T13:45:54.620506,False,8.85
2025-10-16T13:45:54.867060,False,9.43
2025-10-16T13:45:54.983381,False,8.58
2025-10-16T13:45:55.087315,False,9.07
2025-10-16T13:45:55.201966,False,8.49
2025-10-16T13:45:55.326351,False,8.83
2025-10-16T13:45:55.672893,False,9.06
2025-10-16T13:45:55.769650,False,8.6
2025-10-16T13:45:55.990568,False,9.42
2025-10-16T13:45:56.096295,False,9.0
2025-10-16T13:45:56.215454,False,9.41
2025-10-16T13:45:56.313940,False,8.97
2025-10-16T13:45:56.599458,False,9.85
2025-10-16T13:45:56.813414,False,8.56
2025-10-16T13:45:56.910512,False,10.06
2025-10-16T13:45:57.019701,False,8.72
2025-10-16T13:45:57.127013,False,8.3
2025-10-16T13:45:57.240993,False,9.38
2025-10-16T13:45:57.349093,False,8.95
2025-10-16T13:45:57.719857,False,8.88
2025-10-16T13:45:57.890783,False,9.37
2025-10-16T13:45:58.133528,False,8.77
2025-10-16T13:45:58.255998,False,10.38
2025-10-16T13:45:58.375195,False,10.65
2025-10-16T13:45:58.780622,False,9.32
2025-10-16T13:45:59.104470,False,9.33
2025-10-16T13:45:59.215524,False,8.98
2025-10-16T13:45:59.313886,False,9.64
2025-10-16T13:45:59.579749,False,8.8
2025-10-16T13:45:59.678382,False,9.99
2025-10-16T13:45:59.773855,False,8.83
2025-10-16T13:45:59.869995,False,8.85
2025-10-16T13:46:00.000050,False,9.04
2025-10-16T13:46:00.116455,False,9.28
2025-10-16T13:46:00.224880,False,9.76
2025-10-16T13:46:00.346170,False,9.1
2025-10-16T13:46:00.954915,False,9.35
2025-10-16T13:46:01.172168,False,8.82
2025-10-16T13:46:01.281454,False,9.63
2025-10-16T13:46:01.380295,False,9.09
2025-10-16T13:46:01.830040,False,9.42
2025-10-16T13:46:02.004046,False,8.41
2025-10-16T13:46:02.098004,False,8.05
2025-10-16T13:46:02.196077,False,9.78
2025-10-16T13:46:02.298735,False,11.78
2025-10-16T13:46:02.566866,False,10.7
2025-10-16T13:46:02.683925,False,8.35
2025-10-16T13:46:02.961354,False,9.12
2025-10-16T13:46:03.184533,False,8.74
2025-10-16T13:46:03.282996,False,8.27
2025-10-16T13:46:03.375563,False,9.2
2025-10-16T13:46:03.642691,False,10.31
2025-10-16T13:46:03.732002,False,8.14
2025-10-16T13:46:03.824069,False,8.86
2025-10-16T13:46:04.037313,False,8.69
2025-10-16T13:46:04.149318,False,8.53
2025-10-16T13:46:04.261931,False,8.84
2025-10-16T13:46:04.631705,False,8.68
2025-10-16T13:46:04.757642,False,8.4
2025-10-16T13:46:04.857616,False,9.19
2025-10-16T13:46:04.945764,False,8.38
2025-10-16T13:46:05.257140,False,8.51
2025-10-16T13:46:05.373577,False,8.82
2025-10-16T13:46:05.680702,False,8.44
2025-10-16T13:46:05.780620,False,8.22
2025-10-16T13:46:05.936120,False,8.56
2025-10-16T13:46:06.279693,False,8.59
2025-10-16T13:46:06.383718,False,11.07
2025-10-16T13:46:06.790873,False,8.47
2025-10-16T13:46:07.080817,False,9.16
2025-10-16T13:46:07.306912,False,8.91
2025-10-16T13:46:08.258922,False,8.55
2025-10-16T13:46:08.393733,False,8.95
2025-10-16T13:46:09.157734,False,9.71
2025-10-16T13:46:09.372260,False,12.03
2025-10-16T13:46:09.792997,False,9.18
2025-10-16T13:46:10.831745,False,8.51
2025-10-16T13:46:10.943326,False,9.03
2025-10-16T13:46:11.176686,False,8.77
2025-10-16T13:46:11.278948,False,8.96
2025-10-16T13:46:11.399787,False,8.99
2025-10-16T13:46:11.841696,False,8.8
2025-10-16T13:46:12.148820,False,9.7
2025-10-16T13:46:12.276253,False,9.3
2025-10-16T13:46:12.377218,False,9.5
2025-10-16T13:46:12.825694,False,8.85
2025-10-16T13:46:12.941604,False,8.79
2025-10-16T13:46:13.042218,False,8.41
2025-10-16T13:46:13.143359,False,8.95
2025-10-16T13:46:13.245622,False,8.6
2025-10-16T13:46:13.341664,False,8.49
2025-10-16T13:46:13.676420,False,9.14
2025-10-16T13:46:13.899427,False,9.25
2025-10-16T13:46:14.000881,False,9.4
2025-10-16T13:46:14.099538,False,10.64
2025-10-16T13:46:14.199635,False,8.32
2025-10-16T13:46:14.316461,False,8.81
2025-10-16T13:46:14.611958,False,8.59
2025-10-16T13:46:14.994815,False,8.68
2025-10-16T13:46:15.267673,False,8.76
2025-10-16T13:46:15.799256,False,8.61
2025-10-16T13:46:15.925914,False,8.37
2025-10-16T13:46:16.070077,False,9.42
2025-10-16T13:46:16.175817,False,19.14
2025-10-16T13:46:16.267068,False,8.1
2025-10-16T13:46:16.379010,False,8.32
2025-10-16T13:46:16.690715,False,14.24
2025-10-16T13:46:16.856501,False,8.89
2025-10-16T13:46:16.953865,False,8.6
2025-10-16T13:46:17.061630,False,8.6
2025-10-16T13:46:17.150151,False,8.63
2025-10-16T13:46:17.259078,False,9.07
2025-10-16T13:46:17.350685,False,10.07
2025-10-16T13:46:17.572902,False,9.0
2025-10-16T13:46:17.672186,False,8.94
2025-10-16T13:46:17.781074,False,10.01
2025-10-16T13:46:17.875753,False,8.76
2025-10-16T13:46:17.995406,False,9.27
2025-10-16T13:46:18.189480,False,8.92
2025-10-16T13:46:18.305803,False,9.23
2025-10-16T13:46:18.401410,False,10.99
2025-10-16T13:46:19.942642,False,9.48
2025-10-16T13:46:20.209613,False,9.11
2025-10-16T13:46:20.341379,False,9.97
2025-10-16T13:46:20.614362,False,10.44
2025-10-16T13:46:21.001631,False,9.66
2025-10-16T13:46:21.369313,False,8.84
2025-10-16T13:46:21.911186,False,9.04
2025-10-16T13:46:22.012692,False,8.6
2025-10-16T13:46:22.110464,False,9.81
2025-10-16T13:46:22.229016,False,8.98
2025-10-16T13:46:22.390916,False,9.11
2025-10-16T13:46:22.638974,False,9.19
2025-10-16T13:46:23.307061,False,9.17
2025-10-16T13:46:23.413807,False,9.37
2025-10-16T13:46:23.682023,False,9.09
2025-10-16T13:46:24.209477,False,10.45
2025-10-16T13:46:24.304715,False,9.62
2025-10-16T13:46:24.399926,False,10.31
2025-10-16T13:46:24.936397,False,9.84
2025-10-16T13:46:25.073871,False,23.18
2025-10-16T13:46:25.185039,False,8.85
2025-10-16T13:46:25.303547,False,10.77
2025-10-16T13:46:25.398525,False,8.76
2025-10-16T13:46:26.027180,False,10.24
2025-10-16T13:46:26.134814,False,10.02
2025-10-16T13:46:26.229401,False,9.34
2025-10-16T13:46:26.324077,False,8.97
2025-10-16T13:46:27.294937,False,11.1
2025-10-16T13:46:27.404870,False,9.46
2025-10-16T13:46:28.220461,False,9.2
2025-10-16T13:46:28.318059,False,9.25
2025-10-16T13:46:28.428016,False,9.0
2025-10-16T13:46:29.007450,False,9.08
2025-10-16T13:46:29.335349,False,9.15
2025-10-16T13:46:29.433035,False,9.42
2025-10-16T13:46:30.139153,False,8.26
2025-10-16T13:46:30.256290,False,9.58
2025-10-16T13:46:30.347526,False,8.16
2025-10-16T13:46:30.757666,False,11.08
2025-10-16T13:46:31.137861,False,6.67
2025-10-16T13:46:31.248871,False,8.62
2025-10-16T13:46:31.346987,False,8.73
2025-10-16T13:46:31.605523,False,9.71
2025-10-16T13:46:31.707647,False,8.98
2025-10-16T13:46:31.880397,False,9.75
2025-10-16T13:46:32.082032,False,8.23
2025-10-16T13:46:32.220855,False,8.81
2025-10-16T13:46:32.699390,False,8.89
2025-10-16T13:46:32.874896,False,14.31
2025-10-16T13:46:32.986132,False,8.88
2025-10-16T13:46:33.084660,False,10.21
2025-10-16T13:46:33.178773,False,10.31
2025-10-16T13:46:33.270006,False,8.47
2025-10-16T13:46:33.366913,False,9.05
2025-10-16T13:46:33.622021,False,8.63
2025-10-16T13:46:33.756026,False,13.49
2025-10-16T13:46:33.877177,False,8.83
2025-10-16T13:46:33.979005,False,9.53
2025-10-16T13:46:34.093980,False,8.58
2025-10-16T13:46:34.197978,False,9.28
2025-10-16T13:46:34.295953,False,8.56
2025-10-16T13:46:34.775300,False,8.81
2025-10-16T13:46:37.056819,False,8.38
2025-10-16T13:46:37.161466,False,9.33
2025-10-16T13:46:37.281500,False,8.93
2025-10-16T13:46:37.419373,False,9.69
2025-10-16T13:46:37.708411,False,10.12
2025-10-16T13:46:37.820382,False,8.96
2025-10-16T13:46:37.918440,False,9.63
2025-10-16T13:46:38.026437,False,9.3
2025-10-16T13:46:38.137932,False,8.91
2025-10-16T13:46:38.451072,False,9.06
2025-10-16T13:46:38.706371,False,8.84
2025-10-16T13:46:38.819510,False,9.8
2025-10-16T13:46:38.933677,False,9.26
2025-10-16T13:46:39.192091,False,13.73
2025-10-16T13:46:39.899882,False,9.55
2025-10-16T13:46:40.063422,False,13.31
2025-10-16T13:46:40.170264,False,15.89
2025-10-16T13:46:40.268503,False,9.41
2025-10-16T13:46:40.382429,False,9.58
2025-10-16T13:46:40.665470,False,10.46
2025-10-16T13:46:41.331328,False,10.07
2025-10-16T13:46:41.447469,False,9.68
2025-10-16T13:46:41.765516,False,9.39
2025-10-16T13:46:41.869754,False,9.04
2025-10-16T13:46:41.971830,False,8.4
2025-10-16T13:46:42.066627,False,10.1
2025-10-16T13:46:42.185713,False,15.28
2025-10-16T13:46:42.299683,False,8.8
2025-10-16T13:46:42.794348,False,9.44
2025-10-16T13:46:42.904903,False,9.95
2025-10-16T13:46:43.017327,False,17.01
2025-10-16T13:46:43.133473,False,11.6
2025-10-16T13:46:44.352990,False,8.84
2025-10-16T13:46:44.445459,False,8.96
2025-10-16T13:46:44.835095,False,13.68
2025-10-16T13:46:44.955157,False,8.73
2025-10-16T13:46:45.056856,False,9.99
2025-10-16T13:46:45.187126,False,9.23
2025-10-16T13:46:45.299279,False,9.51
2025-10-16T13:46:45.405321,False,9.63
2025-10-16T13:46:45.640971,False,10.1
2025-10-16T13:46:45.731765,False,9.83
2025-10-16T13:46:45.826483,False,9.67
2025-10-16T13:46:45.918679,False,9.74
2025-10-16T13:46:46.013447,False,9.41
2025-10-16T13:46:46.134501,False,12.3
2025-10-16T13:46:46.231539,False,9.92
2025-10-16T13:46:46.333861,False,8.78
2025-10-16T13:46:46.940626,False,8.7
2025-10-16T13:46:47.182185,False,15.94
2025-10-16T13:46:47.288661,False,8.78
2025-10-16T13:46:47.381118,False,9.31
2025-10-16T13:46:47.655418,False,10.44
2025-10-16T13:46:47.754145,False,9.51
2025-10-16T13:46:47.852949,False,9.18
2025-10-16T13:46:47.948869,False,9.32
2025-10-16T13:46:48.063508,False,9.18
2025-10-16T13:46:48.163973,False,9.83
2025-10-16T13:46:48.275158,False,14.22
2025-10-16T13:46:48.385314,False,8.94
2025-10-16T13:46:48.656761,False,9.44
2025-10-16T13:46:48.765245,False,11.21
2025-10-16T13:46:48.862588,False,8.65
2025-10-16T13:46:48.992227,False,9.51
2025-10-16T13:46:49.088715,False,9.41
2025-10-16T13:46:49.179814,False,8.69
2025-10-16T13:46:49.271658,False,8.96
2025-10-16T13:46:49.379914,False,15.02
2025-10-16T13:46:49.643061,False,9.35
2025-10-16T13:46:49.740728,False,8.7
2025-10-16T13:46:49.835616,False,8.76
2025-10-16T13:46:49.928997,False,9.29
2025-10-16T13:46:50.068394,False,12.57
2025-10-16T13:46:51.344661,False,11.05
2025-10-16T13:46:51.662553,False,9.22
2025-10-16T13:46:51.767387,False,8.87
2025-10-16T13:46:52.011971,False,8.61
2025-10-16T13:46:52.128312,False,9.32
2025-10-16T13:46:52.241405,False,8.75
2025-10-16T13:46:52.342568,False,8.93
2025-10-16T13:46:52.445371,False,9.27
2025-10-16T13:46:52.876481,False,9.19
2025-10-16T13:46:52.976177,False,9.41
2025-10-16T13:46:53.093026,False,12.86
2025-10-16T13:46:53.215002,False,9.71
2025-10-16T13:46:53.332198,False,9.23
2025-10-16T13:46:53.453032,False,10.03
2025-10-16T13:46:53.714198,False,8.63
2025-10-16T13:46:53.826748,False,9.06
2025-10-16T13:46:53.929740,False,9.13
2025-10-16T13:46:55.045460,False,8.64
2025-10-16T13:46:55.164567,False,8.8
2025-10-16T13:46:55.283810,False,8.67
2025-10-16T13:46:55.474665,False,9.08
2025-10-16T13:46:55.870044,False,9.59
2025-10-16T13:46:56.012437,False,8.6
2025-10-16T13:46:56.117204,False,8.1
2025-10-16T13:46:56.220957,False,8.8
2025-10-16T13:46:56.433391,False,9.43
2025-10-16T13:46:56.882016,False,8.97
2025-10-16T13:46:57.175987,False,9.64
2025-10-16T13:46:57.291237,False,9.89
2025-10-16T13:46:57.387993,False,11.47
2025-10-16T13:46:58.003344,False,11.0
2025-10-16T13:46:58.099589,False,8.66
2025-10-16T13:46:58.200542,False,8.13
2025-10-16T13:46:58.297818,False,9.73
2025-10-16T13:46:58.401594,False,9.16
2025-10-16T13:46:58.672753,False,9.14
2025-10-16T13:46:58.859441,False,8.5
2025-10-16T13:46:58.977207,False,9.08
2025-10-16T13:46:59.086447,False,9.89
2025-10-16T13:46:59.284994,False,8.94
2025-10-16T13:46:59.409614,False,9.15
2025-10-16T13:46:59.672579,False,8.5
2025-10-16T13:46:59.790048,False,8.44
2025-10-16T13:46:59.990381,False,8.94
2025-10-16T13:47:00.098694,False,8.48
2025-10-16T13:47:00.201961,False,8.04
2025-10-16T13:47:00.979108,False,9.12
2025-10-16T13:47:01.176077,False,9.33
2025-10-16T13:47:01.294114,False,9.86
2025-10-16T13:47:01.394556,False,9.5
2025-10-16T13:47:01.875359,False,9.78
2025-10-16T13:47:01.978788,False,8.63
2025-10-16T13:47:02.077675,False,8.49
2025-10-16T13:47:02.212665,False,8.68
2025-10-16T13:47:02.453093,False,9.17
2025-10-16T13:47:02.851145,False,9.14
2025-10-16T13:47:03.070291,False,9.97
2025-10-16T13:47:03.221356,False,9.9
2025-10-16T13:47:03.339842,False,9.46
2025-10-16T13:47:03.448974,False,9.24
2025-10-16T13:47:03.667725,False,8.82
2025-10-16T13:47:03.859815,False,9.57
2025-10-16T13:47:03.965287,False,11.36
2025-10-16T13:47:04.078789,False,9.15
2025-10-16T13:47:04.193803,False,9.1
2025-10-16T13:47:04.302101,False,9.6
2025-10-16T13:47:04.416239,False,9.38
2025-10-16T13:47:04.688372,False,9.09
2025-10-16T13:47:04.805784,False,9.06
2025-10-16T13:47:05.729826,False,9.34
2025-10-16T13:47:06.045468,False,9.83
2025-10-16T13:47:06.162865,False,8.89
2025-10-16T13:47:06.277711,False,9.57
