csv_path,stage_label,stage_num,mode,workload,run_folder,run_id,run_started_at,file_started_at,run_date,total_samples,successful_samples,error_rate,ts_first,ts_last,client_count,client_mean,client_p50,client_p95,client_p99,client_min,client_max,server_count,server_mean,server_p50,server_p95,server_p99,server_min,server_max
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S0_independent/2025-11-14_21-21-27_run-1587/latencies_cr_batch_2025-11-14_21-21-27.csv,S0,0,independent,cr_batch,2025-11-14_21-21-27_run-1587,1587,2025-11-14T21:21:27,2025-11-14T21:21:27,2025-11-14,500,500,0.0,2025-11-14T21:21:28+00:00,2025-11-14T21:23:43+00:00,500.0,95.51121800000001,100.973,127.05895000000001,136.58004,49.73,147.93,500.0,13.889342000000001,13.468,18.158149999999996,19.696740000000002,12.16,22.482
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S0_independent/2025-11-14_21-21-27_run-1587/latencies_cr_nobatch_2025-11-14_21-21-27.csv,S0,0,independent,cr_nobatch,2025-11-14_21-21-27_run-1587,1587,2025-11-14T21:21:27,2025-11-14T21:21:27,2025-11-14,500,500,0.0,2025-11-14T21:21:28+00:00,2025-11-14T21:23:41+00:00,500.0,90.517148,95.06649999999999,118.26389999999998,129.20434,47.409,137.739,500.0,8.495462,8.1095,12.429549999999997,13.87657,7.059,19.316
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S1_concurrent/2025-11-14_21-45-50_run-8002/latencies_ce_batch_2025-11-14_21-45-50.csv,S1,1,concurrent,ce_batch,2025-11-14_21-45-50_run-8002,8002,2025-11-14T21:45:50,2025-11-14T21:45:50,2025-11-14,500,500,0.0,2025-11-14T21:45:52+00:00,2025-11-14T21:49:47+00:00,500.0,18.372888,17.814,22.747799999999994,25.07631,15.416,30.966,500.0,12.223632,12.034500000000001,13.9007,16.7638,9.989,17.678
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S1_concurrent/2025-11-14_21-45-50_run-8002/latencies_ce_nobatch_2025-11-14_21-45-50.csv,S1,1,concurrent,ce_nobatch,2025-11-14_21-45-50_run-8002,8002,2025-11-14T21:45:50,2025-11-14T21:45:50,2025-11-14,500,500,0.0,2025-11-14T21:45:52+00:00,2025-11-14T21:49:47+00:00,500.0,12.946402,12.381499999999999,17.39915,19.83475,9.927,22.183,500.0,6.874327999999999,6.6155,8.575599999999998,11.956399999999999,4.163,14.012
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S1_concurrent/2025-11-14_21-45-50_run-8002/latencies_cr_batch_2025-11-14_21-45-50.csv,S1,1,concurrent,cr_batch,2025-11-14_21-45-50_run-8002,8002,2025-11-14T21:45:50,2025-11-14T21:45:50,2025-11-14,500,500,0.0,2025-11-14T21:45:52+00:00,2025-11-14T21:49:47+00:00,500.0,99.74471399999999,99.261,113.84759999999997,129.99529,74.908,155.277,500.0,13.66775,13.46,15.012149999999991,18.2121,12.124,19.16
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S1_concurrent/2025-11-14_21-45-50_run-8002/latencies_cr_nobatch_2025-11-14_21-45-50.csv,S1,1,concurrent,cr_nobatch,2025-11-14_21-45-50_run-8002,8002,2025-11-14T21:45:50,2025-11-14T21:45:50,2025-11-14,500,500,0.0,2025-11-14T21:45:52+00:00,2025-11-14T21:49:47+00:00,500.0,96.93370000000002,95.1055,117.31205,139.20466,68.672,156.63,500.0,8.322774,8.0655,9.833449999999988,13.310219999999997,6.829,14.116
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S1_independent/2025-11-14_21-49-48_run-7671/latencies_ce_batch_2025-11-14_21-49-48.csv,S1,1,independent,ce_batch,2025-11-14_21-49-48_run-7671,7671,2025-11-14T21:49:48,2025-11-14T21:49:48,2025-11-14,500,500,0.0,2025-11-14T21:49:49+00:00,2025-11-14T21:51:41+00:00,500.0,18.352019999999996,17.6925,23.5531,26.3328,14.915,30.65,500.0,12.351664000000001,12.205,13.695599999999994,16.083959999999994,9.706,17.368
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S1_independent/2025-11-14_21-49-48_run-7671/latencies_ce_nobatch_2025-11-14_21-49-48.csv,S1,1,independent,ce_nobatch,2025-11-14_21-49-48_run-7671,7671,2025-11-14T21:49:48,2025-11-14T21:49:48,2025-11-14,500,500,0.0,2025-11-14T21:49:49+00:00,2025-11-14T21:51:38+00:00,500.0,13.084574,12.329,18.091599999999996,21.7547,9.71,25.63,500.0,7.098952000000001,6.904,8.648899999999992,12.253169999999997,5.33,13.462
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S1_independent/2025-11-14_21-49-48_run-7671/latencies_cr_batch_2025-11-14_21-49-48.csv,S1,1,independent,cr_batch,2025-11-14_21-49-48_run-7671,7671,2025-11-14T21:49:48,2025-11-14T21:49:48,2025-11-14,500,500,0.0,2025-11-14T21:49:49+00:00,2025-11-14T21:52:04+00:00,500.0,95.33645000000001,101.98599999999999,121.84329999999999,131.96840999999998,50.69,139.312,500.0,13.686406000000002,13.4605,15.122549999999999,18.3549,12.44,20.64
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S1_independent/2025-11-14_21-49-48_run-7671/latencies_cr_nobatch_2025-11-14_21-49-48.csv,S1,1,independent,cr_nobatch,2025-11-14_21-49-48_run-7671,7671,2025-11-14T21:49:48,2025-11-14T21:49:48,2025-11-14,500,500,0.0,2025-11-14T21:49:49+00:00,2025-11-14T21:52:02+00:00,500.0,90.233992,92.5445,119.6492,133.46825,49.765,139.854,500.0,8.341308,8.122,9.992399999999995,13.153089999999997,6.878,13.748
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_concurrent/2025-11-14_21-58-30_run-3152/latencies_ce_batch_2025-11-14_21-58-30.csv,S2,2,concurrent,ce_batch,2025-11-14_21-58-30_run-3152,3152,2025-11-14T21:58:30,2025-11-14T21:58:30,2025-11-14,500,500,0.0,2025-11-14T21:58:32+00:00,2025-11-14T22:02:28+00:00,500.0,19.529516,18.5885,24.9607,27.07027,15.429,30.922,500.0,12.394701999999999,12.221,13.6727,16.600479999999997,11.082,18.556
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_concurrent/2025-11-14_21-58-30_run-3152/latencies_ce_nobatch_2025-11-14_21-58-30.csv,S2,2,concurrent,ce_nobatch,2025-11-14_21-58-30_run-3152,3152,2025-11-14T21:58:30,2025-11-14T21:58:30,2025-11-14,500,500,0.0,2025-11-14T21:58:32+00:00,2025-11-14T22:02:28+00:00,500.0,16.06437,14.4835,24.282949999999992,27.812709999999996,10.646,34.906,500.0,7.053824,6.827,8.203599999999998,11.905389999999999,5.838,12.754
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_concurrent/2025-11-14_21-58-30_run-3152/latencies_cr_batch_2025-11-14_21-58-30.csv,S2,2,concurrent,cr_batch,2025-11-14_21-58-30_run-3152,3152,2025-11-14T21:58:30,2025-11-14T21:58:30,2025-11-14,500,500,0.0,2025-11-14T21:58:32+00:00,2025-11-14T22:02:28+00:00,500.0,97.638312,96.8495,114.82985,130.14702,73.904,148.416,500.0,13.731252,13.517,15.3978,18.675250000000002,12.295,19.583
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_concurrent/2025-11-14_21-58-30_run-3152/latencies_cr_nobatch_2025-11-14_21-58-30.csv,S2,2,concurrent,cr_nobatch,2025-11-14_21-58-30_run-3152,3152,2025-11-14T21:58:30,2025-11-14T21:58:30,2025-11-14,500,500,0.0,2025-11-14T21:58:32+00:00,2025-11-14T22:02:28+00:00,500.0,95.176416,94.5065,113.00795,126.77459999999999,67.373,163.076,500.0,8.424366,8.128,12.13895,13.33631,6.931,14.381
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_independent/2025-11-14_22-02-28_run-0164/latencies_ce_batch_2025-11-14_22-02-28.csv,S2,2,independent,ce_batch,2025-11-14_22-02-28_run-0164,0164,2025-11-14T22:02:28,2025-11-14T22:02:28,2025-11-14,500,500,0.0,2025-11-14T22:02:30+00:00,2025-11-14T22:04:21+00:00,500.0,18.61425,17.776,24.17775,26.88091,15.465,29.074,500.0,12.211115999999999,12.05,13.3342,16.59504,11.067,18.577
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_independent/2025-11-14_22-02-28_run-0164/latencies_ce_nobatch_2025-11-14_22-02-28.csv,S2,2,independent,ce_nobatch,2025-11-14_22-02-28_run-0164,0164,2025-11-14T22:02:28,2025-11-14T22:02:28,2025-11-14,500,500,0.0,2025-11-14T22:02:30+00:00,2025-11-14T22:04:19+00:00,500.0,13.666086,12.665,21.124749999999995,26.713029999999993,10.155,30.739,500.0,6.99978,6.8515,8.129199999999999,11.304699999999997,5.858,12.056
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_independent/2025-11-14_22-02-28_run-0164/latencies_cr_batch_2025-11-14_22-02-28.csv,S2,2,independent,cr_batch,2025-11-14_22-02-28_run-0164,0164,2025-11-14T22:02:28,2025-11-14T22:02:28,2025-11-14,500,500,0.0,2025-11-14T22:02:30+00:00,2025-11-14T22:04:45+00:00,500.0,95.43094,99.179,122.9307,131.50776,50.295,154.428,500.0,13.699294000000002,13.473500000000001,15.356499999999997,18.84422,12.235,21.81
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_independent/2025-11-14_22-02-28_run-0164/latencies_cr_nobatch_2025-11-14_22-02-28.csv,S2,2,independent,cr_nobatch,2025-11-14_22-02-28_run-0164,0164,2025-11-14T22:02:28,2025-11-14T22:02:28,2025-11-14,500,500,0.0,2025-11-14T22:02:30+00:00,2025-11-14T22:04:44+00:00,500.0,91.697584,94.66499999999999,118.8628,132.18423,48.141,138.251,500.0,8.382956,8.096499999999999,11.272649999999985,13.587609999999998,6.759,14.571
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S0_concurrent/2025-11-15_15-02-42_run-9972/latencies_ce_batch_2025-11-15_15-02-42.csv,S0,0,concurrent,ce_batch,2025-11-15_15-02-42_run-9972,9972,2025-11-15T15:02:42,2025-11-15T15:02:42,2025-11-15,500,500,0.0,2025-11-15T15:02:44+00:00,2025-11-15T15:06:49+00:00,500.0,13.531158,12.858,17.7247,21.095269999999996,10.431,27.525,500.0,12.093358,11.8525,13.52235,17.44653,9.53,26.988
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S0_concurrent/2025-11-15_15-02-42_run-9972/latencies_ce_nobatch_2025-11-15_15-02-42.csv,S0,0,concurrent,ce_nobatch,2025-11-15_15-02-42_run-9972,9972,2025-11-15T15:02:42,2025-11-15T15:02:42,2025-11-15,500,500,0.0,2025-11-15T15:02:44+00:00,2025-11-15T15:06:49+00:00,500.0,8.282752,7.694,11.9091,15.335319999999994,5.125,20.817,500.0,6.618164,6.5095,7.948299999999999,10.06814,4.343,11.518
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S0_concurrent/2025-11-15_15-02-42_run-9972/latencies_cr_batch_2025-11-15_15-02-42.csv,S0,0,concurrent,cr_batch,2025-11-15_15-02-42_run-9972,9972,2025-11-15T15:02:42,2025-11-15T15:02:42,2025-11-15,500,500,0.0,2025-11-15T15:02:44+00:00,2025-11-15T15:06:49+00:00,500.0,114.826674,112.62100000000001,143.78474999999997,158.65509999999998,77.184,176.141,500.0,13.237362000000001,12.8875,15.1245,20.47084,11.574,28.341
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S0_concurrent/2025-11-15_15-02-42_run-9972/latencies_cr_nobatch_2025-11-15_15-02-42.csv,S0,0,concurrent,cr_nobatch,2025-11-15_15-02-42_run-9972,9972,2025-11-15T15:02:42,2025-11-15T15:02:42,2025-11-15,500,500,0.0,2025-11-15T15:02:44+00:00,2025-11-15T15:06:49+00:00,500.0,110.37026800000001,107.90950000000001,144.60964999999996,159.76428,68.648,178.109,500.0,7.6087299999999995,7.4455,8.5747,13.758889999999997,6.31,18.955
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S0_independent/2025-11-15_15-06-49_run-9011/latencies_ce_batch_2025-11-15_15-06-49.csv,S0,0,independent,ce_batch,2025-11-15_15-06-49_run-9011,9011,2025-11-15T15:06:49,2025-11-15T15:06:49,2025-11-15,500,500,0.0,2025-11-15T15:06:51+00:00,2025-11-15T15:08:48+00:00,500.0,13.335,12.751999999999999,17.187399999999986,22.109360000000002,11.446,24.329,500.0,11.85408,11.690000000000001,13.019499999999997,14.624619999999988,10.741,21.342
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S0_independent/2025-11-15_15-06-49_run-9011/latencies_ce_nobatch_2025-11-15_15-06-49.csv,S0,0,independent,ce_nobatch,2025-11-15_15-06-49_run-9011,9011,2025-11-15T15:06:49,2025-11-15T15:06:49,2025-11-15,500,500,0.0,2025-11-15T15:06:51+00:00,2025-11-15T15:08:46+00:00,500.0,8.097866,7.492,12.104249999999995,14.753699999999993,6.027,20.05,500.0,6.568634,6.4625,7.629049999999999,8.44138,5.564,12.035
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S0_independent/2025-11-15_15-06-49_run-9011/latencies_cr_batch_2025-11-15_15-06-49.csv,S0,0,independent,cr_batch,2025-11-15_15-06-49_run-9011,9011,2025-11-15T15:06:49,2025-11-15T15:06:49,2025-11-15,500,500,0.0,2025-11-15T15:06:51+00:00,2025-11-15T15:09:15+00:00,500.0,99.914338,105.721,132.98205,144.15609999999998,51.701,162.867,500.0,13.025887999999998,12.895,14.126949999999999,15.316359999999992,11.68,20.814
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S0_independent/2025-11-15_15-06-49_run-9011/latencies_cr_nobatch_2025-11-15_15-06-49.csv,S0,0,independent,cr_nobatch,2025-11-15_15-06-49_run-9011,9011,2025-11-15T15:06:49,2025-11-15T15:06:49,2025-11-15,500,500,0.0,2025-11-15T15:06:51+00:00,2025-11-15T15:09:13+00:00,500.0,94.98249,100.06,129.08625,139.43944,50.649,150.431,500.0,7.7185619999999995,7.4615,8.73925,14.949099999999996,6.531,17.813
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S1_concurrent/2025-11-15_13-58-39_run-5479/latencies_ce_batch_2025-11-15_13-58-39.csv,S1,1,concurrent,ce_batch,2025-11-15_13-58-39_run-5479,5479,2025-11-15T13:58:39,2025-11-15T13:58:39,2025-11-15,500,500,0.0,2025-11-15T13:58:41+00:00,2025-11-15T14:02:40+00:00,500.0,18.339294000000002,17.7545,23.36695,25.971979999999984,14.759,38.862,500.0,12.000110000000001,11.894,13.238499999999998,15.55139,9.709,20.263
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S1_concurrent/2025-11-15_13-58-39_run-5479/latencies_ce_nobatch_2025-11-15_13-58-39.csv,S1,1,concurrent,ce_nobatch,2025-11-15_13-58-39_run-5479,5479,2025-11-15T13:58:39,2025-11-15T13:58:39,2025-11-15,500,500,0.0,2025-11-15T13:58:41+00:00,2025-11-15T14:02:40+00:00,500.0,12.998768,12.32,18.05504999999999,20.372319999999977,8.506,31.327,500.0,6.630864,6.5225,7.780999999999998,8.953149999999994,3.768,15.2
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S1_concurrent/2025-11-15_13-58-39_run-5479/latencies_cr_batch_2025-11-15_13-58-39.csv,S1,1,concurrent,cr_batch,2025-11-15_13-58-39_run-5479,5479,2025-11-15T13:58:39,2025-11-15T13:58:39,2025-11-15,500,500,0.0,2025-11-15T13:58:41+00:00,2025-11-15T14:02:40+00:00,500.0,104.748312,103.353,127.0161,148.2567,73.232,197.645,500.0,13.286273999999999,12.937999999999999,14.6641,21.96569,11.793,41.426
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S1_concurrent/2025-11-15_13-58-39_run-5479/latencies_cr_nobatch_2025-11-15_13-58-39.csv,S1,1,concurrent,cr_nobatch,2025-11-15_13-58-39_run-5479,5479,2025-11-15T13:58:39,2025-11-15T13:58:39,2025-11-15,500,500,0.0,2025-11-15T13:58:41+00:00,2025-11-15T14:02:40+00:00,500.0,99.75425800000001,97.792,122.1657,144.85477,69.152,157.978,500.0,7.729154,7.4985,8.746999999999996,15.059739999999996,6.6,16.975
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S1_independent/2025-11-15_14-02-41_run-2403/latencies_ce_batch_2025-11-15_14-02-41.csv,S1,1,independent,ce_batch,2025-11-15_14-02-41_run-2403,2403,2025-11-15T14:02:41,2025-11-15T14:02:41,2025-11-15,500,500,0.0,2025-11-15T14:02:42+00:00,2025-11-15T14:04:36+00:00,500.0,17.535686000000002,17.1355,21.27735,23.70068,14.022,33.513,500.0,11.67933,11.6225,12.70155,13.605459999999997,9.857,14.535
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S1_independent/2025-11-15_14-02-41_run-2403/latencies_ce_nobatch_2025-11-15_14-02-41.csv,S1,1,independent,ce_nobatch,2025-11-15_14-02-41_run-2403,2403,2025-11-15T14:02:41,2025-11-15T14:02:41,2025-11-15,500,500,0.0,2025-11-15T14:02:42+00:00,2025-11-15T14:04:34+00:00,500.0,12.316253999999999,11.907,15.8653,19.371209999999998,9.254,22.494,500.0,6.470324,6.4125,7.391149999999996,8.029069999999999,5.427,9.048
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S1_independent/2025-11-15_14-02-41_run-2403/latencies_cr_batch_2025-11-15_14-02-41.csv,S1,1,independent,cr_batch,2025-11-15_14-02-41_run-2403,2403,2025-11-15T14:02:41,2025-11-15T14:02:41,2025-11-15,500,500,0.0,2025-11-15T14:02:42+00:00,2025-11-15T14:05:00+00:00,500.0,97.297248,101.234,129.97975,140.36102,51.481,162.757,500.0,12.920005999999999,12.843,13.889449999999998,14.438469999999995,11.873,15.435
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S1_independent/2025-11-15_14-02-41_run-2403/latencies_cr_nobatch_2025-11-15_14-02-41.csv,S1,1,independent,cr_nobatch,2025-11-15_14-02-41_run-2403,2403,2025-11-15T14:02:41,2025-11-15T14:02:41,2025-11-15,500,500,0.0,2025-11-15T14:02:42+00:00,2025-11-15T14:04:59+00:00,500.0,92.195922,96.2465,121.77085,133.44635,48.388,155.416,500.0,7.7306919999999995,7.484,8.68015,15.616279999999993,6.514,18.751
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_concurrent/2025-11-15_13-18-29_run-0145/latencies_ce_batch_2025-11-15_13-18-29.csv,S2,2,concurrent,ce_batch,2025-11-15_13-18-29_run-0145,0145,2025-11-15T13:18:29,2025-11-15T13:18:29,2025-11-15,500,500,0.0,2025-11-15T13:18:31+00:00,2025-11-15T13:22:30+00:00,500.0,17.914227999999998,17.317500000000003,22.333199999999998,24.895149999999997,15.016,28.686,500.0,11.77232,11.6975,12.924499999999998,14.165229999999998,8.993,18.243
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_concurrent/2025-11-15_13-18-29_run-0145/latencies_ce_nobatch_2025-11-15_13-18-29.csv,S2,2,concurrent,ce_nobatch,2025-11-15_13-18-29_run-0145,0145,2025-11-15T13:18:29,2025-11-15T13:18:29,2025-11-15,500,500,0.0,2025-11-15T13:18:31+00:00,2025-11-15T13:22:30+00:00,500.0,12.517836,11.972000000000001,16.88724999999999,20.28032,8.498,25.45,500.0,6.421216,6.388999999999999,7.4974,7.940539999999999,3.737,9.593
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_concurrent/2025-11-15_13-18-29_run-0145/latencies_cr_batch_2025-11-15_13-18-29.csv,S2,2,concurrent,cr_batch,2025-11-15_13-18-29_run-0145,0145,2025-11-15T13:18:29,2025-11-15T13:18:29,2025-11-15,500,500,0.0,2025-11-15T13:18:31+00:00,2025-11-15T13:22:30+00:00,500.0,103.046948,101.8255,124.60579999999999,143.76662,74.984,155.93,500.0,12.988541999999999,12.7295,14.190749999999998,20.222949999999997,11.718,32.807
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_concurrent/2025-11-15_13-18-29_run-0145/latencies_cr_nobatch_2025-11-15_13-18-29.csv,S2,2,concurrent,cr_nobatch,2025-11-15_13-18-29_run-0145,0145,2025-11-15T13:18:29,2025-11-15T13:18:29,2025-11-15,500,500,0.0,2025-11-15T13:18:31+00:00,2025-11-15T13:22:30+00:00,500.0,98.497416,95.69900000000001,124.53719999999991,151.68544999999997,68.543,160.54,500.0,7.488196,7.3365,8.330799999999998,13.944259999999995,6.388,19.591
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_independent/2025-11-15_13-22-31_run-8188/latencies_ce_batch_2025-11-15_13-22-31.csv,S2,2,independent,ce_batch,2025-11-15_13-22-31_run-8188,8188,2025-11-15T13:22:31,2025-11-15T13:22:31,2025-11-15,500,500,0.0,2025-11-15T13:22:32+00:00,2025-11-15T13:24:27+00:00,500.0,17.676012,17.151,21.34835,26.11114,13.931,29.739,500.0,11.74202,11.6235,12.881549999999999,13.629639999999998,9.649,20.346
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_independent/2025-11-15_13-22-31_run-8188/latencies_ce_nobatch_2025-11-15_13-22-31.csv,S2,2,independent,ce_nobatch,2025-11-15_13-22-31_run-8188,8188,2025-11-15T13:22:31,2025-11-15T13:22:31,2025-11-15,500,500,0.0,2025-11-15T13:22:32+00:00,2025-11-15T13:24:23+00:00,500.0,12.339448,11.809,16.695199999999996,19.19352,9.137,21.015,500.0,6.494868,6.3795,7.637449999999999,8.485719999999995,4.404,12.016
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_independent/2025-11-15_13-22-31_run-8188/latencies_cr_batch_2025-11-15_13-22-31.csv,S2,2,independent,cr_batch,2025-11-15_13-22-31_run-8188,8188,2025-11-15T13:22:31,2025-11-15T13:22:31,2025-11-15,500,500,0.0,2025-11-15T13:22:32+00:00,2025-11-15T13:24:51+00:00,500.0,97.019436,102.163,126.6494,139.82528,49.849,164.138,500.0,12.820552,12.6345,13.75165,18.17923999999998,11.686,24.831
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_independent/2025-11-15_13-22-31_run-8188/latencies_cr_nobatch_2025-11-15_13-22-31.csv,S2,2,independent,cr_nobatch,2025-11-15_13-22-31_run-8188,8188,2025-11-15T13:22:31,2025-11-15T13:22:31,2025-11-15,500,500,0.0,2025-11-15T13:22:32+00:00,2025-11-15T13:24:49+00:00,500.0,91.644708,96.3845,122.02044999999997,138.04573,49.305,156.139,500.0,7.403122,7.2705,8.29105,10.432549999999997,6.106,20.76
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_concurrent/2025-11-15_12-37-27_run-0779/latencies_ce_batch_2025-11-15_12-37-27.csv,S3,3,concurrent,ce_batch,2025-11-15_12-37-27_run-0779,0779,2025-11-15T12:37:27,2025-11-15T12:37:27,2025-11-15,500,500,0.0,2025-11-15T12:37:29+00:00,2025-11-15T12:41:35+00:00,500.0,20.277632,19.0185,26.39774999999999,31.966949999999997,15.545,66.198,500.0,12.42016,12.0655,13.759799999999993,19.31121,10.868,49.076
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_concurrent/2025-11-15_12-37-27_run-0779/latencies_ce_nobatch_2025-11-15_12-37-27.csv,S3,3,concurrent,ce_nobatch,2025-11-15_12-37-27_run-0779,0779,2025-11-15T12:37:27,2025-11-15T12:37:27,2025-11-15,500,500,0.0,2025-11-15T12:37:29+00:00,2025-11-15T12:41:35+00:00,500.0,16.706866,14.84,25.28919999999999,28.81216,9.698,59.908,500.0,6.780674,6.6185,8.118599999999999,9.998269999999994,5.427,17.003
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_concurrent/2025-11-15_12-37-27_run-0779/latencies_cr_batch_2025-11-15_12-37-27.csv,S3,3,concurrent,cr_batch,2025-11-15_12-37-27_run-0779,0779,2025-11-15T12:37:27,2025-11-15T12:37:27,2025-11-15,500,500,0.0,2025-11-15T12:37:29+00:00,2025-11-15T12:41:35+00:00,500.0,107.374044,105.75999999999999,133.5695,157.92981999999998,77.284,162.95,500.0,13.00084,12.713000000000001,14.179599999999999,20.260499999999986,11.628,25.78
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_concurrent/2025-11-15_12-37-27_run-0779/latencies_cr_nobatch_2025-11-15_12-37-27.csv,S3,3,concurrent,cr_nobatch,2025-11-15_12-37-27_run-0779,0779,2025-11-15T12:37:27,2025-11-15T12:37:27,2025-11-15,500,500,0.0,2025-11-15T12:37:29+00:00,2025-11-15T12:41:35+00:00,500.0,103.06516,101.049,127.83514999999998,150.23686,68.643,168.126,500.0,7.564304,7.3405000000000005,8.7881,12.127249999999993,6.44,17.864
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_independent/2025-11-15_12-41-35_run-6785/latencies_ce_batch_2025-11-15_12-41-35.csv,S3,3,independent,ce_batch,2025-11-15_12-41-35_run-6785,6785,2025-11-15T12:41:35,2025-11-15T12:41:35,2025-11-15,500,500,0.0,2025-11-15T12:41:37+00:00,2025-11-15T12:43:36+00:00,500.0,18.370494,17.6625,23.41725,27.206289999999992,14.915,46.153,500.0,11.865642,11.701,12.99095,14.103449999999999,10.662,41.442
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_independent/2025-11-15_12-41-35_run-6785/latencies_ce_nobatch_2025-11-15_12-41-35.csv,S3,3,independent,ce_nobatch,2025-11-15_12-41-35_run-6785,6785,2025-11-15T12:41:35,2025-11-15T12:41:35,2025-11-15,500,500,0.0,2025-11-15T12:41:37+00:00,2025-11-15T12:43:33+00:00,500.0,13.496114000000002,12.597000000000001,19.54744999999999,24.16145,9.966,28.128,500.0,6.568982,6.455500000000001,7.680299999999999,8.93301,5.434,12.978
